Campaign_ID,Company,Campaign_Type,Target_Audience,Duration,Duration_Days,Channel_Used,Conversion_Rate,Conversion_Rate_Pct,Acquisition_Cost,ROI,ROI_Bucket,Revenue_Generated,Net_Profit,Location,Language,Clicks,Impressions,CTR_Pct,Cost_Per_Click,Est_Conversions,Cost_Per_Conversion,Engagement_Score,Customer_Segment,Date,Year,Month,Month_Name,Quarter
79596,Alpha Innovations,Influencer,All Ages,30 days,30,Google Ads,0.01,1.0,11050.0,6.87,High ROI (6x+),75913.5,64863.5,Houston,German,200,5560,3.597122302158273,55.25,2.0,5525.0,9,Outdoor Adventurers,2021-01-26,2021,1,Jan,1
79639,TechCorp,Display,Men 18-24,60 days,60,Instagram,0.03,3.0,17938.0,7.63,High ROI (6x+),136866.94,118928.94,Chicago,French,702,8728,8.04307974335472,25.552706552706557,21.0,854.1904761904761,9,Outdoor Adventurers,2021-03-10,2021,3,Mar,1
79648,Alpha Innovations,Display,Women 25-34,60 days,60,Google Ads,0.03,3.0,7836.0,5.32,Medium ROI (3x-6x),41687.52,33851.520000000004,Chicago,English,593,7286,8.138896513862202,13.2141652613828,18.0,435.3333333333333,5,Tech Enthusiasts,2021-03-19,2021,3,Mar,1
79688,Alpha Innovations,Social Media,Women 25-34,15 days,15,Instagram,0.02,2.0,6984.0,7.59,High ROI (6x+),53008.56,46024.56,New York,English,946,6351,14.895292079987405,7.382663847780127,19.0,367.578947368421,6,Fashionistas,2021-04-28,2021,4,Apr,2
79694,Innovate Industries,Email,Men 18-24,60 days,60,YouTube,0.1,10.0,10408.0,6.36,High ROI (6x+),66194.88,55786.880000000005,Chicago,Spanish,790,1906,41.44805876180483,13.174683544303797,79.0,131.74683544303798,1,Tech Enthusiasts,2021-05-04,2021,5,May,2
79714,NexGen Systems,Influencer,Men 18-24,60 days,60,Facebook,0.12,12.0,15435.0,2.38,Low ROI (<3x),36735.3,21300.3,New York,Mandarin,281,4689,5.99274898699083,54.92882562277581,34.0,453.9705882352941,5,Foodies,2021-05-24,2021,5,May,2
79760,Alpha Innovations,Influencer,Men 25-34,30 days,30,Website,0.02,2.0,5799.0,2.61,Low ROI (<3x),15135.39,9336.39,Los Angeles,German,514,7402,6.944069170494462,11.282101167315176,10.0,579.9,10,Fashionistas,2021-07-09,2021,7,Jul,3
79784,NexGen Systems,Display,Women 35-44,15 days,15,Google Ads,0.03,3.0,16801.0,6.14,High ROI (6x+),103158.14,86357.14,Chicago,German,682,8227,8.289777561687128,24.63489736070381,20.0,840.05,8,Health & Wellness,2021-08-02,2021,8,Aug,3
79813,NexGen Systems,Search,Women 35-44,60 days,60,Google Ads,0.03,3.0,12282.0,3.87,Medium ROI (3x-6x),47531.34,35249.340000000004,Chicago,Spanish,264,5652,4.670912951167728,46.52272727272727,8.0,1535.25,1,Health & Wellness,2021-08-31,2021,8,Aug,3
79858,DataTech Solutions,Email,Men 18-24,30 days,30,YouTube,0.02,2.0,5190.0,4.01,Medium ROI (3x-6x),20811.9,15621.899999999998,Miami,German,952,8263,11.521239259348905,5.451680672268908,19.0,273.1578947368421,6,Health & Wellness,2021-10-15,2021,10,Oct,4
79876,TechCorp,Social Media,Men 25-34,45 days,45,Google Ads,0.06,6.0,15454.0,6.89,High ROI (6x+),106478.06,91024.06,Chicago,German,114,1092,10.43956043956044,135.56140350877192,7.0,2207.714285714286,3,Foodies,2021-11-02,2021,11,Nov,4
79899,Innovate Industries,Email,Women 25-34,60 days,60,Google Ads,0.15,15.0,11080.0,6.27,High ROI (6x+),69471.59999999999,58391.59999999999,New York,Mandarin,634,7082,8.952273369104773,17.47634069400631,95.0,116.63157894736842,9,Outdoor Adventurers,2021-11-25,2021,11,Nov,4
79959,NexGen Systems,Email,All Ages,30 days,30,Facebook,0.07,7.000000000000001,7264.0,3.57,Medium ROI (3x-6x),25932.48,18668.48,New York,French,131,2039,6.424717999019126,55.45038167938932,9.0,807.1111111111111,6,Fashionistas,2021-01-24,2021,1,Jan,1
79963,NexGen Systems,Display,Men 25-34,60 days,60,Website,0.11,11.0,16640.0,7.15,High ROI (6x+),118976.0,102336.0,Chicago,French,540,6930,7.792207792207792,30.814814814814813,59.0,282.03389830508473,6,Health & Wellness,2021-01-28,2021,1,Jan,1
79983,NexGen Systems,Influencer,Men 25-34,45 days,45,YouTube,0.11,11.0,5801.0,5.37,Medium ROI (3x-6x),31151.37,25350.37,New York,French,125,2649,4.718761796904492,46.408,14.0,414.3571428571428,5,Health & Wellness,2021-02-17,2021,2,Feb,1
79991,Innovate Industries,Display,Men 25-34,30 days,30,Email,0.14,14.000000000000002,17040.0,5.57,Medium ROI (3x-6x),94912.8,77872.8,Miami,English,186,1902,9.779179810725552,91.61290322580643,26.0,655.3846153846154,1,Outdoor Adventurers,2021-02-25,2021,2,Feb,1
80052,TechCorp,Search,Men 18-24,60 days,60,Facebook,0.11,11.0,15765.0,3.54,Medium ROI (3x-6x),55808.1,40043.1,Miami,German,332,5908,5.619498984427895,47.48493975903615,37.0,426.0810810810811,8,Health & Wellness,2021-04-27,2021,4,Apr,2
80082,DataTech Solutions,Display,Men 18-24,30 days,30,Facebook,0.12,12.0,18162.0,7.68,High ROI (6x+),139484.16,121322.16,Miami,Spanish,138,5996,2.301534356237492,131.6086956521739,17.0,1068.3529411764705,5,Tech Enthusiasts,2021-05-27,2021,5,May,2
80101,TechCorp,Influencer,Men 25-34,15 days,15,Facebook,0.05,5.0,14124.0,6.65,High ROI (6x+),93924.6,79800.6,Houston,German,338,9266,3.647744442046191,41.78698224852071,17.0,830.8235294117648,8,Foodies,2021-06-15,2021,6,Jun,2
80106,Innovate Industries,Search,Women 35-44,45 days,45,Google Ads,0.12,12.0,17802.0,7.23,High ROI (6x+),128708.46,110906.46,Los Angeles,Spanish,334,6989,4.778938331664043,53.29940119760479,40.0,445.05,3,Outdoor Adventurers,2021-06-20,2021,6,Jun,2
80119,NexGen Systems,Search,Women 25-34,60 days,60,Facebook,0.09,9.0,5589.0,4.83,Medium ROI (3x-6x),26994.87,21405.87,Miami,Mandarin,587,5247,11.1873451496093,9.52129471890971,53.0,105.45283018867924,8,Foodies,2021-07-03,2021,7,Jul,3
80173,DataTech Solutions,Search,Women 35-44,45 days,45,Instagram,0.05,5.0,16163.0,4.26,Medium ROI (3x-6x),68854.37999999999,52691.37999999999,Miami,Mandarin,310,5855,5.2946199829205804,52.13870967741936,16.0,1010.1875,5,Health & Wellness,2021-08-26,2021,8,Aug,3
80183,NexGen Systems,Search,Women 35-44,45 days,45,Instagram,0.03,3.0,10054.0,2.34,Low ROI (<3x),23526.36,13472.359999999995,Chicago,German,518,2989,17.330210772833723,19.409266409266408,16.0,628.375,2,Outdoor Adventurers,2021-09-05,2021,9,Sep,3
80187,NexGen Systems,Search,All Ages,60 days,60,YouTube,0.13,13.0,6415.0,3.31,Medium ROI (3x-6x),21233.65,14818.65,Houston,Mandarin,562,3204,17.54057428214732,11.41459074733096,73.0,87.87671232876713,8,Foodies,2021-09-09,2021,9,Sep,3
80299,DataTech Solutions,Influencer,Men 18-24,30 days,30,Google Ads,0.14,14.000000000000002,13728.0,6.84,High ROI (6x+),93899.52,80171.52,Miami,French,203,1676,12.11217183770883,67.6256157635468,28.0,490.2857142857143,7,Foodies,2021-12-30,2021,12,Dec,4
80324,NexGen Systems,Social Media,Women 35-44,30 days,30,Instagram,0.06,6.0,14925.0,2.51,Low ROI (<3x),37461.75,22536.75,Los Angeles,Mandarin,590,2430,24.279835390946506,25.29661016949153,35.0,426.4285714285714,5,Fashionistas,2021-01-24,2021,1,Jan,1
80448,TechCorp,Email,Men 25-34,60 days,60,Google Ads,0.12,12.0,11035.0,3.99,Medium ROI (3x-6x),44029.65,32994.65,New York,French,574,1191,48.19479429051218,19.22473867595819,69.0,159.92753623188406,10,Health & Wellness,2021-05-28,2021,5,May,2
80570,NexGen Systems,Influencer,Women 25-34,15 days,15,Website,0.06,6.0,13003.0,5.35,Medium ROI (3x-6x),69566.04999999999,56563.04999999999,New York,English,766,3750,20.42666666666667,16.975195822454307,46.0,282.67391304347825,5,Foodies,2021-09-27,2021,9,Sep,3
80591,Alpha Innovations,Search,Men 25-34,60 days,60,Instagram,0.13,13.0,8924.0,3.67,Medium ROI (3x-6x),32751.08,23827.08,Chicago,German,627,1499,41.827885256837895,14.232854864433811,82.0,108.82926829268293,10,Foodies,2021-10-18,2021,10,Oct,4
80603,TechCorp,Display,Women 25-34,15 days,15,Google Ads,0.14,14.000000000000002,8762.0,2.45,Low ROI (<3x),21466.9,12704.9,New York,Mandarin,346,6216,5.566280566280566,25.32369942196532,48.0,182.54166666666663,10,Tech Enthusiasts,2021-10-30,2021,10,Oct,4
80662,Alpha Innovations,Email,Women 35-44,30 days,30,Instagram,0.12,12.0,18902.0,6.42,High ROI (6x+),121350.84,102448.84,Miami,English,435,1074,40.502793296089386,43.45287356321839,52.0,363.5,10,Outdoor Adventurers,2021-12-28,2021,12,Dec,4
80664,TechCorp,Social Media,All Ages,45 days,45,YouTube,0.1,10.0,17753.0,5.93,Medium ROI (3x-6x),105275.29,87522.29,Miami,French,374,7449,5.020808162169418,47.46791443850268,37.0,479.8108108108109,7,Tech Enthusiasts,2021-12-30,2021,12,Dec,4
80684,DataTech Solutions,Social Media,Women 25-34,15 days,15,YouTube,0.04,4.0,9639.0,5.62,Medium ROI (3x-6x),54171.18,44532.18,Miami,Spanish,321,4031,7.963284544777971,30.02803738317757,13.0,741.4615384615385,2,Health & Wellness,2021-01-19,2021,1,Jan,1
80729,Innovate Industries,Search,All Ages,45 days,45,YouTube,0.07,7.000000000000001,19211.0,7.56,High ROI (6x+),145235.16,126024.16,New York,French,871,4313,20.194760027822863,22.05625717566016,61.0,314.9344262295082,3,Health & Wellness,2021-03-05,2021,3,Mar,1
80763,Innovate Industries,Influencer,Men 18-24,15 days,15,YouTube,0.05,5.0,12089.0,4.69,Medium ROI (3x-6x),56697.41,44608.41,Los Angeles,French,143,8031,1.7806001743244926,84.53846153846153,7.0,1727.0,3,Foodies,2021-04-08,2021,4,Apr,2
80919,DataTech Solutions,Display,All Ages,15 days,15,Website,0.11,11.0,15803.0,7.91,High ROI (6x+),125001.73,109198.73,Chicago,English,667,8345,7.9928100659077295,23.692653673163417,73.0,216.4794520547945,3,Tech Enthusiasts,2021-09-11,2021,9,Sep,3
80927,DataTech Solutions,Email,All Ages,60 days,60,Facebook,0.11,11.0,9532.0,7.75,High ROI (6x+),73873.0,64341.0,New York,Spanish,610,8029,7.597459210362435,15.62622950819672,67.0,142.26865671641792,2,Tech Enthusiasts,2021-09-19,2021,9,Sep,3
81024,Alpha Innovations,Search,Men 18-24,15 days,15,Facebook,0.14,14.000000000000002,19988.0,5.45,Medium ROI (3x-6x),108934.6,88946.6,Houston,English,136,6594,2.062481043372763,146.97058823529412,19.0,1052.0,1,Outdoor Adventurers,2021-12-25,2021,12,Dec,4
81091,NexGen Systems,Social Media,Men 18-24,60 days,60,Email,0.01,1.0,12310.0,5.53,Medium ROI (3x-6x),68074.3,55764.3,Chicago,Spanish,992,6473,15.325196972037697,12.409274193548388,10.0,1231.0,4,Outdoor Adventurers,2021-03-02,2021,3,Mar,1
81237,Alpha Innovations,Influencer,Men 25-34,45 days,45,YouTube,0.12,12.0,9581.0,4.77,Medium ROI (3x-6x),45701.37,36120.37,Los Angeles,French,103,5409,1.9042336845997407,93.01941747572816,12.0,798.4166666666666,7,Outdoor Adventurers,2021-07-26,2021,7,Jul,3
81240,Alpha Innovations,Social Media,Men 25-34,45 days,45,YouTube,0.12,12.0,18362.0,5.32,Medium ROI (3x-6x),97685.84,79323.84000000001,Chicago,French,581,4653,12.486567805716742,31.604130808950085,70.0,262.3142857142857,6,Health & Wellness,2021-07-29,2021,7,Jul,3
81253,DataTech Solutions,Social Media,Women 35-44,15 days,15,YouTube,0.14,14.000000000000002,8201.0,4.92,Medium ROI (3x-6x),40348.92,32147.92,Houston,Mandarin,935,9159,10.208538050005458,8.771122994652407,131.0,62.6030534351145,10,Fashionistas,2021-08-11,2021,8,Aug,3
81336,NexGen Systems,Social Media,All Ages,60 days,60,Email,0.07,7.000000000000001,6649.0,7.34,High ROI (6x+),48803.66,42154.66,Chicago,French,593,1606,36.92403486924034,11.21247892074199,42.0,158.3095238095238,6,Outdoor Adventurers,2021-11-02,2021,11,Nov,4
81409,NexGen Systems,Social Media,Women 35-44,30 days,30,Facebook,0.02,2.0,17423.0,6.92,High ROI (6x+),120567.16,103144.16,Miami,German,192,1079,17.794253938832252,90.74479166666669,4.0,4355.75,7,Foodies,2021-01-14,2021,1,Jan,1
81414,DataTech Solutions,Email,Women 25-34,45 days,45,Instagram,0.11,11.0,8778.0,3.68,Medium ROI (3x-6x),32303.04,23525.04,Miami,French,874,7531,11.605364493427167,10.043478260869565,96.0,91.4375,10,Tech Enthusiasts,2021-01-19,2021,1,Jan,1
81505,NexGen Systems,Social Media,All Ages,45 days,45,Website,0.05,5.0,16366.0,7.76,High ROI (6x+),127000.16,110634.16,Los Angeles,German,252,3756,6.7092651757188495,64.94444444444444,13.0,1258.923076923077,1,Outdoor Adventurers,2021-04-20,2021,4,Apr,2
81529,TechCorp,Display,Women 35-44,30 days,30,Instagram,0.02,2.0,7903.0,2.22,Low ROI (<3x),17544.66,9641.66,Chicago,French,218,3253,6.701506301875192,36.25229357798165,4.0,1975.75,1,Tech Enthusiasts,2021-05-14,2021,5,May,2
81612,DataTech Solutions,Social Media,Women 25-34,60 days,60,Email,0.04,4.0,15518.0,4.41,Medium ROI (3x-6x),68434.38,52916.380000000005,New York,English,222,6966,3.1869078380706286,69.90090090090091,9.0,1724.2222222222222,8,Fashionistas,2021-08-05,2021,8,Aug,3
81624,Innovate Industries,Influencer,All Ages,15 days,15,Instagram,0.02,2.0,16993.0,7.73,High ROI (6x+),131355.89,114362.89,Houston,Spanish,156,4276,3.648269410664172,108.92948717948718,3.0,5664.333333333333,9,Health & Wellness,2021-08-17,2021,8,Aug,3
81628,Innovate Industries,Search,Women 25-34,45 days,45,Website,0.11,11.0,9114.0,3.4,Medium ROI (3x-6x),30987.6,21873.6,Chicago,Mandarin,502,2053,24.452021432050657,18.155378486055778,55.0,165.70909090909092,6,Foodies,2021-08-21,2021,8,Aug,3
81660,Alpha Innovations,Search,All Ages,15 days,15,YouTube,0.09,9.0,11556.0,3.29,Medium ROI (3x-6x),38019.24,26463.24,New York,Mandarin,874,8677,10.072605739310822,13.221967963386728,79.0,146.27848101265823,3,Foodies,2021-09-22,2021,9,Sep,3
81676,NexGen Systems,Display,Men 25-34,60 days,60,Instagram,0.02,2.0,5598.0,6.69,High ROI (6x+),37450.62,31852.620000000003,Houston,French,194,1332,14.564564564564565,28.855670103092784,4.0,1399.5,2,Foodies,2021-10-08,2021,10,Oct,4
81714,DataTech Solutions,Email,Men 25-34,30 days,30,Instagram,0.05,5.0,10935.0,4.96,Medium ROI (3x-6x),54237.6,43302.6,Houston,French,776,4128,18.7984496124031,14.091494845360824,39.0,280.38461538461536,8,Outdoor Adventurers,2021-11-15,2021,11,Nov,4
81730,Innovate Industries,Display,All Ages,30 days,30,Website,0.02,2.0,9898.0,6.08,High ROI (6x+),60179.84,50281.84,Chicago,German,225,1455,15.463917525773196,43.99111111111111,4.0,2474.5,9,Health & Wellness,2021-12-01,2021,12,Dec,4
81805,Innovate Industries,Social Media,Men 25-34,60 days,60,Instagram,0.01,1.0,19737.0,6.13,High ROI (6x+),120987.81,101250.81,Miami,French,412,6080,6.776315789473684,47.90533980582524,4.0,4934.25,7,Fashionistas,2021-02-14,2021,2,Feb,1
81821,TechCorp,Search,Men 18-24,30 days,30,Google Ads,0.09,9.0,15258.0,7.65,High ROI (6x+),116723.7,101465.7,Miami,Spanish,773,3019,25.604504802914875,19.73868046571798,70.0,217.97142857142856,4,Fashionistas,2021-03-02,2021,3,Mar,1
81831,DataTech Solutions,Influencer,Men 25-34,45 days,45,Instagram,0.01,1.0,15298.0,4.71,Medium ROI (3x-6x),72053.58,56755.58,Los Angeles,German,481,1239,38.82163034705408,31.804573804573806,5.0,3059.6,10,Tech Enthusiasts,2021-03-12,2021,3,Mar,1
81858,NexGen Systems,Email,Women 25-34,15 days,15,Facebook,0.07,7.000000000000001,7760.0,3.98,Medium ROI (3x-6x),30884.8,23124.8,Chicago,French,285,6323,4.507354104064527,27.2280701754386,20.0,388.0,5,Tech Enthusiasts,2021-04-08,2021,4,Apr,2
81909,NexGen Systems,Display,Men 18-24,15 days,15,Instagram,0.01,1.0,7183.0,4.84,Medium ROI (3x-6x),34765.72,27582.72,Houston,German,852,7721,11.034840046626083,8.43075117370892,9.0,798.1111111111111,6,Foodies,2021-05-29,2021,5,May,2
81916,Innovate Industries,Search,Women 25-34,15 days,15,YouTube,0.02,2.0,18447.0,2.13,Low ROI (<3x),39292.11,20845.11,Chicago,French,465,9991,4.654188769892904,39.670967741935485,9.0,2049.6666666666665,9,Health & Wellness,2021-06-05,2021,6,Jun,2
81919,Alpha Innovations,Search,All Ages,30 days,30,Website,0.06,6.0,14123.0,4.97,Medium ROI (3x-6x),70191.31,56068.31,New York,Spanish,524,3573,14.66554715924993,26.95229007633588,31.0,455.5806451612903,10,Foodies,2021-06-08,2021,6,Jun,2
81937,NexGen Systems,Display,Men 18-24,45 days,45,Email,0.02,2.0,13218.0,6.94,High ROI (6x+),91732.92,78514.92,Houston,English,546,9395,5.81160191591272,24.208791208791208,11.0,1201.6363636363635,2,Tech Enthusiasts,2021-06-26,2021,6,Jun,2
82020,DataTech Solutions,Search,Men 25-34,15 days,15,Email,0.11,11.0,7012.0,4.66,Medium ROI (3x-6x),32675.92,25663.92,Los Angeles,German,138,1067,12.933458294283035,50.81159420289855,15.0,467.4666666666666,10,Fashionistas,2021-09-17,2021,9,Sep,3
82176,NexGen Systems,Email,Women 35-44,30 days,30,Facebook,0.12,12.0,5522.0,4.56,Medium ROI (3x-6x),25180.32,19658.32,Chicago,French,243,3328,7.3016826923076925,22.724279835390945,29.0,190.41379310344828,3,Foodies,2021-02-20,2021,2,Feb,1
82309,Alpha Innovations,Email,Women 25-34,45 days,45,Instagram,0.14,14.000000000000002,12851.0,6.67,High ROI (6x+),85716.17,72865.17,Houston,German,156,6383,2.4439918533604885,82.37820512820512,22.0,584.1363636363636,7,Outdoor Adventurers,2021-07-03,2021,7,Jul,3
82322,TechCorp,Influencer,All Ages,30 days,30,Instagram,0.02,2.0,19095.0,3.73,Medium ROI (3x-6x),71224.35,52129.350000000006,Miami,Mandarin,172,6544,2.628361858190709,111.01744186046513,3.0,6365.0,9,Tech Enthusiasts,2021-07-16,2021,7,Jul,3
82375,TechCorp,Display,All Ages,15 days,15,Instagram,0.15,15.0,18480.0,6.74,High ROI (6x+),124555.2,106075.2,New York,German,889,3537,25.13429459994346,20.787401574803148,133.0,138.94736842105263,6,Foodies,2021-09-07,2021,9,Sep,3
82556,TechCorp,Display,Men 25-34,15 days,15,YouTube,0.05,5.0,10298.0,4.54,Medium ROI (3x-6x),46752.92,36454.92,Houston,Spanish,990,8159,12.133839931364138,10.402020202020202,50.0,205.96,5,Fashionistas,2021-03-07,2021,3,Mar,1
82708,Innovate Industries,Influencer,Men 25-34,60 days,60,Google Ads,0.01,1.0,14812.0,3.06,Medium ROI (3x-6x),45324.72,30512.72,Miami,English,358,1319,27.141774071266116,41.374301675977655,4.0,3703.0,7,Fashionistas,2021-08-06,2021,8,Aug,3
82711,Alpha Innovations,Display,Women 25-34,15 days,15,Instagram,0.02,2.0,17796.0,5.03,Medium ROI (3x-6x),89513.88,71717.88,Houston,Mandarin,998,6418,15.550015581177936,17.831663326653306,20.0,889.8,9,Foodies,2021-08-09,2021,8,Aug,3
82715,TechCorp,Search,Women 25-34,30 days,30,Website,0.02,2.0,11416.0,4.77,Medium ROI (3x-6x),54454.31999999999,43038.31999999999,Chicago,German,317,7533,4.208150803132882,36.01261829652997,6.0,1902.6666666666667,4,Tech Enthusiasts,2021-08-13,2021,8,Aug,3
82778,NexGen Systems,Influencer,Men 18-24,30 days,30,Website,0.05,5.0,10366.0,5.51,Medium ROI (3x-6x),57116.66,46750.66,Los Angeles,French,990,9914,9.98587855557797,10.470707070707071,50.0,207.32,5,Tech Enthusiasts,2021-10-15,2021,10,Oct,4
82784,DataTech Solutions,Email,Women 25-34,15 days,15,Website,0.05,5.0,19941.0,5.54,Medium ROI (3x-6x),110473.14,90532.14,Chicago,German,467,5890,7.928692699490663,42.70021413276231,23.0,867.0,4,Tech Enthusiasts,2021-10-21,2021,10,Oct,4
82798,Innovate Industries,Social Media,Men 25-34,15 days,15,Instagram,0.13,13.0,16930.0,2.21,Low ROI (<3x),37415.3,20485.300000000003,Los Angeles,Spanish,931,7216,12.901884700665189,18.184747583243823,121.0,139.91735537190084,8,Foodies,2021-11-04,2021,11,Nov,4
82828,NexGen Systems,Email,All Ages,60 days,60,Email,0.08,8.0,6843.0,5.69,Medium ROI (3x-6x),38936.670000000006,32093.67000000001,New York,English,721,9988,7.218662394873848,9.490984743411929,58.0,117.98275862068964,10,Foodies,2021-12-04,2021,12,Dec,4
82872,DataTech Solutions,Search,Men 25-34,15 days,15,Google Ads,0.07,7.000000000000001,8372.0,5.36,Medium ROI (3x-6x),44873.920000000006,36501.920000000006,Houston,German,611,7600,8.039473684210527,13.702127659574469,43.0,194.69767441860463,3,Foodies,2021-01-17,2021,1,Jan,1
82903,Innovate Industries,Email,Men 25-34,60 days,60,Instagram,0.05,5.0,6163.0,4.19,Medium ROI (3x-6x),25822.97,19659.97,Los Angeles,German,949,7051,13.45908381789817,6.494204425711275,47.0,131.12765957446808,9,Foodies,2021-02-17,2021,2,Feb,1
82942,NexGen Systems,Influencer,All Ages,15 days,15,YouTube,0.01,1.0,16239.0,5.85,Medium ROI (3x-6x),94998.15,78759.15,Miami,French,261,8053,3.241028188252825,62.2183908045977,3.0,5413.0,5,Outdoor Adventurers,2021-03-28,2021,3,Mar,1
82977,Innovate Industries,Influencer,All Ages,60 days,60,Email,0.02,2.0,17092.0,7.15,High ROI (6x+),122207.8,105115.8,Houston,Mandarin,839,7866,10.666158148995676,20.37187127532777,17.0,1005.4117647058824,2,Foodies,2021-05-02,2021,5,May,2
83011,Alpha Innovations,Display,Men 25-34,30 days,30,YouTube,0.03,3.0,16100.0,7.04,High ROI (6x+),113344.0,97244.0,New York,Spanish,104,2804,3.708987161198289,154.80769230769232,3.0,5366.666666666667,8,Tech Enthusiasts,2021-06-05,2021,6,Jun,2
83120,NexGen Systems,Influencer,Men 25-34,15 days,15,Email,0.13,13.0,12328.0,5.73,Medium ROI (3x-6x),70639.44,58311.44,Miami,Mandarin,469,5096,9.203296703296704,26.285714285714285,61.0,202.0983606557377,9,Fashionistas,2021-09-22,2021,9,Sep,3
83129,Innovate Industries,Social Media,Women 25-34,45 days,45,Email,0.02,2.0,12339.0,2.76,Low ROI (<3x),34055.64,21716.64,New York,English,360,5497,6.549026741859196,34.275,7.0,1762.7142857142858,4,Outdoor Adventurers,2021-10-01,2021,10,Oct,4
83160,Alpha Innovations,Social Media,Women 35-44,15 days,15,Instagram,0.12,12.0,12648.0,5.01,Medium ROI (3x-6x),63366.48,50718.48,Chicago,English,833,8639,9.642319712929735,15.183673469387756,100.0,126.48,8,Outdoor Adventurers,2021-11-01,2021,11,Nov,4
83228,TechCorp,Email,Women 25-34,30 days,30,Facebook,0.11,11.0,5571.0,3.76,Medium ROI (3x-6x),20946.96,15375.96,Houston,Spanish,548,5674,9.658089531194925,10.166058394160585,60.0,92.85,5,Tech Enthusiasts,2021-01-08,2021,1,Jan,1
83267,NexGen Systems,Search,Men 18-24,30 days,30,Instagram,0.04,4.0,8293.0,2.69,Low ROI (<3x),22308.17,14015.169999999998,Los Angeles,English,313,1067,29.33458294283037,26.49520766773163,13.0,637.9230769230769,3,Health & Wellness,2021-02-16,2021,2,Feb,1
83331,TechCorp,Search,Men 25-34,60 days,60,Facebook,0.14,14.000000000000002,16368.0,4.82,Medium ROI (3x-6x),78893.76000000001,62525.76000000001,Houston,Spanish,836,1714,48.77479579929989,19.57894736842105,117.0,139.89743589743588,10,Tech Enthusiasts,2021-04-21,2021,4,Apr,2
83374,TechCorp,Social Media,Women 25-34,15 days,15,Google Ads,0.03,3.0,9881.0,7.68,High ROI (6x+),75886.08,66005.08,Los Angeles,Spanish,251,4247,5.910054155874735,39.36653386454184,8.0,1235.125,4,Fashionistas,2021-06-03,2021,6,Jun,2
83417,TechCorp,Search,Men 18-24,60 days,60,Email,0.04,4.0,9648.0,6.11,High ROI (6x+),58949.280000000006,49301.280000000006,Los Angeles,English,352,5546,6.346916696718355,27.40909090909091,14.0,689.1428571428571,2,Tech Enthusiasts,2021-07-16,2021,7,Jul,3
83429,Alpha Innovations,Search,Men 18-24,45 days,45,Email,0.14,14.000000000000002,6877.0,6.49,High ROI (6x+),44631.73,37754.73,New York,German,571,6146,9.290595509274324,12.043782837127846,80.0,85.9625,2,Foodies,2021-07-28,2021,7,Jul,3
83445,TechCorp,Search,Men 25-34,15 days,15,Email,0.08,8.0,13255.0,2.25,Low ROI (<3x),29823.75,16568.75,Miami,German,514,5797,8.866655166465414,25.78793774319066,41.0,323.2926829268293,2,Health & Wellness,2021-08-13,2021,8,Aug,3
83467,NexGen Systems,Social Media,Women 25-34,45 days,45,Instagram,0.1,10.0,9221.0,4.78,Medium ROI (3x-6x),44076.380000000005,34855.380000000005,Chicago,German,618,9738,6.346272335181761,14.920711974110032,62.0,148.7258064516129,1,Tech Enthusiasts,2021-09-04,2021,9,Sep,3
83579,Innovate Industries,Search,Women 35-44,15 days,15,Google Ads,0.04,4.0,11183.0,6.33,High ROI (6x+),70788.39,59605.39,New York,German,966,2865,33.717277486910994,11.576604554865424,39.0,286.7435897435897,8,Health & Wellness,2021-12-25,2021,12,Dec,4
83593,Innovate Industries,Search,Women 35-44,15 days,15,YouTube,0.06,6.0,15660.0,4.23,Medium ROI (3x-6x),66241.8,50581.8,Houston,German,590,6040,9.7682119205298,26.54237288135593,35.0,447.4285714285714,7,Tech Enthusiasts,2021-01-08,2021,1,Jan,1
83668,TechCorp,Display,Men 18-24,60 days,60,YouTube,0.1,10.0,18079.0,4.16,Medium ROI (3x-6x),75208.64,57129.64,Houston,French,192,6261,3.0666027791087687,94.16145833333331,19.0,951.5263157894736,3,Fashionistas,2021-03-24,2021,3,Mar,1
83679,Alpha Innovations,Display,Men 25-34,30 days,30,Instagram,0.08,8.0,15626.0,6.15,High ROI (6x+),96099.9,80473.90000000001,Chicago,German,438,7494,5.844675740592474,35.67579908675799,35.0,446.45714285714286,6,Outdoor Adventurers,2021-04-04,2021,4,Apr,2
83702,NexGen Systems,Display,Women 35-44,30 days,30,Facebook,0.12,12.0,17703.0,5.8,Medium ROI (3x-6x),102677.4,84974.4,Houston,Spanish,960,4479,21.43335565974548,18.440625,115.0,153.9391304347826,2,Tech Enthusiasts,2021-04-27,2021,4,Apr,2
83719,Alpha Innovations,Social Media,Women 25-34,30 days,30,Facebook,0.07,7.000000000000001,8872.0,3.67,Medium ROI (3x-6x),32560.24,23688.24,Miami,Mandarin,109,8477,1.2858322519759349,81.39449541284404,8.0,1109.0,3,Outdoor Adventurers,2021-05-14,2021,5,May,2
83743,DataTech Solutions,Display,All Ages,60 days,60,Google Ads,0.15,15.0,18784.0,7.09,High ROI (6x+),133178.56,114394.56,Chicago,French,120,9827,1.2211254706421084,156.53333333333333,18.0,1043.5555555555557,4,Health & Wellness,2021-06-07,2021,6,Jun,2
